sales_region_code,item_code,first_cate_code,second_cate_code,prediction_1_month,prediction_2_month,prediction_3_month
103,20901,303,410,266.0373325,266.3151531,266.1762428
103,20905,304,409,619.6611462,618.4600391,619.0605927
103,20911,301,405,696.5285759,697.1194191,696.8239975
103,20913,306,407,4074.214966,4075.43042,4074.822693
103,20914,302,408,4469.899628,4477.7258,4473.812714
103,20915,304,409,338.5738306,338.7064047,338.6401176
103,20916,306,407,3349.994057,3349.6968,3349.845428
103,20920,306,407,7572.624161,7564.189499,7568.40683
103,20922,305,412,343.7061539,343.7422714,343.7242126
103,20925,306,407,896.5696449,903.1122093,899.8409271
103,20932,303,401,3117.687675,3120.464333,3119.076004
103,20934,305,412,0,0,0
103,20937,308,404,307.7670393,307.7628222,307.7649307
103,20939,308,404,773.8087997,773.7566223,773.782711
103,20940,303,410,190.3306389,190.7684898,190.5495644
103,20942,305,412,-8543.935028,-8614.473785,-8579.204407
103,20944,301,405,1991.314339,1991.774345,1991.544342
103,20947,306,407,833.6780891,833.7403908,833.70924
103,20949,307,403,391.2435522,391.355916,391.2997341
103,20951,302,408,1932.782879,1937.328358,1935.055618
103,20953,302,408,1388.433239,1388.238514,1388.335876
103,20956,307,403,377.5581694,378.227706,377.8929377
103,20973,306,407,6032.824341,6020.338501,6026.581421
103,20980,303,401,1692.906048,1690.400646,1691.653347
103,20981,304,409,401.9578733,402.2311602,402.0945168
103,20984,306,407,823.5044003,823.3541965,823.4292984
103,20985,303,401,549.647501,548.986227,549.316864
103,20988,303,401,394.0759392,393.9983253,394.0371323
103,20992,303,411,367.986886,366.4830236,367.2349548
103,20993,306,407,1118.04261,1118.153984,1118.098297
103,20994,302,408,6391.166473,6396.08725,6393.626862
103,20996,306,407,5994.145096,5984.144089,5989.144592
103,20997,305,412,2862.868256,2879.209381,2871.038818
103,21000,301,405,296.9130192,296.9078007,296.9104099
103,21001,305,412,271.3582344,271.5917664,271.4750004
103,21005,306,407,4126.246429,4131.451324,4128.848877
103,21016,308,404,2366.053482,2364.191574,2365.122528
103,21023,306,407,256.0289192,256.3037872,256.1663532
103,21026,306,407,1019.301517,1018.678829,1018.990173
103,21027,302,408,2656.799118,2658.680771,2657.739944
103,21034,306,407,470.7903061,470.6396523,470.7149792
103,21036,303,406,171.8770118,171.9250207,171.9010162
103,21037,308,404,2976.603905,2980.064186,2978.334045
103,21038,308,404,1181.425362,1181.423225,1181.424294
103,21043,306,407,181.2996869,181.298265,181.2989759
103,21046,302,408,600.7150211,601.3481197,601.0315704
103,21049,304,409,589.8375492,589.8767681,589.8571587
103,21053,306,407,115.8502047,119.7389991,117.7946019
103,21054,308,404,229.2052636,231.9679465,230.5866051
103,21061,308,404,2434.24688,2442.413429,2438.330154
103,21067,302,408,1767.540119,1769.549648,1768.544884
103,21068,305,412,2923.223228,2919.836617,2921.529922
103,21069,303,401,273.3756027,273.3951797,273.3853912
103,21075,303,401,1180.83054,1180.816875,1180.823708
103,21076,302,408,717.9330635,719.3296242,718.6313438
103,21081,307,403,702.3557777,703.6311226,702.9934502
103,21082,306,407,571.8038082,571.7342472,571.7690277
103,21088,301,405,516.7644863,516.7597408,516.7621136
103,21094,306,407,218.3188491,218.5243363,218.4215927
103,21100,302,408,359.7673941,359.6557093,359.7115517
103,21101,308,404,3014.843903,3017.574921,3016.209412
103,21103,306,407,4155.943619,4159.750046,4157.846832
103,21105,308,404,381.1668205,381.7574501,381.4621353
103,21106,306,407,4210.54306,4214.711761,4212.627411
103,21109,302,408,535.9880352,536.5577412,536.2728882
103,21110,307,403,0,0,0
103,21111,303,410,253.8088837,253.6065254,253.7077045
103,21113,306,407,15.1529828,15.28575149,15.21936715
103,21115,307,403,3023.611465,3018.491577,3021.051521
103,21119,305,412,89.99836421,90.00163579,90
103,21123,303,406,171.3378205,171.1591563,171.2484884
103,21125,304,409,578.230402,577.8663998,578.0484009
103,21129,302,408,1360.92971,1363.001831,1361.965771
103,21130,305,412,1938.051598,1938.237617,1938.144608
103,21143,303,401,903.2005653,903.186039,903.1933022
103,21144,303,401,2215.136513,2216.717583,2215.927048
103,21151,306,407,8769.176392,8786.014648,8777.59552
103,21153,303,401,0,0,0
103,21154,306,407,4215.827652,4221.57988,4218.703766
103,21157,308,404,4790.571274,4793.563553,4792.067413
103,21158,306,407,3304.650917,3320.077477,3312.364197
103,21160,306,407,476.1987514,475.3501873,475.7744694
103,21168,308,404,656.0336761,656.2372131,656.1354446
103,21173,308,404,403.6132927,403.5775261,403.5954094
103,21174,305,412,2045.524849,2025.818382,2035.671616
103,21180,303,401,7778.909454,7769.130707,7774.020081
103,21182,303,401,258.5302134,258.4978323,258.5140228
103,21183,307,403,2351.784737,2353.741997,2352.763367
103,21184,303,401,2182.175819,2183.976372,2183.076096
103,21185,307,403,1645.416576,1642.291096,1643.853836
103,21188,303,410,127.6921296,127.9177547,127.8049421
103,21192,303,411,244.3842697,244.6987915,244.5415306
103,21195,302,408,323.6635523,323.7992735,323.7314129
103,21198,306,407,1113.938969,1109.96484,1111.951904
103,21206,306,407,918.4520416,1073.708908,996.0804749
103,21211,303,401,385.1079197,385.2008801,385.1543999
103,21212,306,407,9246.646149,9265.807465,9256.226807
103,21214,306,407,393.7603331,393.90944,393.8348866
103,21215,303,401,335.176651,335.7016449,335.4391479
103,21224,306,407,4227.034653,4229.42775,4228.231201
103,21225,306,407,1878.098701,1866.354805,1872.226753
103,21228,302,408,2168.361038,2168.048187,2168.204613
103,21230,305,412,600.1358833,600.4042778,600.2700806
103,21235,306,407,4271.055725,4275.943176,4273.499451
103,21236,303,410,277.6154852,277.0022249,277.3088551
103,21238,308,404,6208.209137,6176.128326,6192.168732
103,21240,302,408,204.1985397,204.045002,204.1217709
103,21245,302,408,395.9122477,396.2560263,396.084137
103,21249,307,403,10411.26102,10408.78659,10410.0238
103,21250,303,401,475.3305044,475.613843,475.4721737
103,21252,306,407,275.5424614,275.954731,275.7485962
103,21253,306,407,2229.601944,2226.157944,2227.879944
103,21255,306,407,1170.284706,1170.184731,1170.234718
103,21256,306,407,1315.968872,1317.525963,1316.747417
103,21260,301,405,1176.058632,1182.627853,1179.343243
103,21268,307,403,215.1144705,215.0877371,215.1011038
103,21269,303,401,348.2863693,348.2825966,348.284483
103,21271,306,407,6030.852844,6034.715393,6032.784119
103,21274,305,412,842.1377811,841.8374386,841.9876099
103,21280,306,407,257.1272907,256.9862881,257.0567894
103,21285,306,407,1017.681793,1017.788177,1017.734985
103,21290,305,412,3197.301041,3197.323288,3197.312164
103,21292,303,410,447.188076,447.1856079,447.186842
103,21296,304,409,0,0,0
103,21312,302,408,1210.900063,1208.847633,1209.873848
103,21314,308,404,2158.085327,2157.21344,2157.649384
103,21318,303,401,1641.589176,1641.604259,1641.596718
103,21320,306,407,0,0,0
103,21321,306,407,3991.720612,3986.97934,3989.349976
103,21328,303,410,225.8404469,225.8936191,225.867033
103,21329,308,404,2998.993561,3002.480438,3000.737
103,21330,303,401,608.7992897,609.5817528,609.1905212
103,21331,306,407,222.6842475,222.7159715,222.7001095
103,21340,304,409,2184.264404,2186.79776,2185.531082
103,21346,306,407,455.6892109,455.8058071,455.747509
103,21350,305,412,140.6081281,140.6794944,140.6438112
103,21357,303,406,117.4677939,117.1181922,117.2929931
103,21359,306,407,4157.03363,4161.279816,4159.156723
103,21361,303,401,15989.1322,15957.13611,15973.13416
103,21363,305,412,4123.47525,4123.381744,4123.428497
103,21369,306,407,4274.6138,4279.42276,4277.01828
103,21371,305,412,110.3169963,110.285969,110.3014827
103,21373,306,407,1291.563347,1284.947121,1288.255234
103,21376,308,404,793.2081738,804.499651,798.8539124
103,21379,305,412,485.7827568,485.7305717,485.7566643
103,21386,306,407,672.6841793,672.8533115,672.7687454
103,21394,306,407,3622.384239,3621.395363,3621.889801
103,21398,308,404,706.0213013,705.4296951,705.7254982
103,21405,305,412,1840.85445,1840.90855,1840.8815
103,21406,303,401,5766.889236,5766.193649,5766.541443
103,21407,308,404,0,0,0
103,21409,303,410,80.65518212,77.19460654,78.92489433
103,21412,302,408,2447.664192,2446.630547,2447.147369
103,21415,305,412,972.2440071,971.7927055,972.0183563
103,21420,307,403,0.04499999]],0.04499999]],0.04499999]]
103,21424,306,407,6960.936661,6956.336899,6958.63678
103,21425,307,403,629.877985,629.7528286,629.8154068
103,21430,306,407,1093.769917,1095.319248,1094.544582
103,21431,302,408,1282.163162,1282.333298,1282.24823
103,21433,304,409,1604.335758,1612.45013,1608.392944
103,21435,308,404,1267.890274,1264.454697,1266.172485
103,21437,302,408,646.1644173,646.1074638,646.1359406
103,21440,305,412,941.6051559,941.6730423,941.6390991
103,21444,307,403,951.2189751,952.9163094,952.0676422
103,21446,308,404,2799.822426,2797.736473,2798.779449
103,21450,302,408,2100.012054,2104.512939,2102.262497
103,21452,303,406,271.596344,271.451046,271.523695
103,21456,306,407,6875.497437,6880.492249,6877.994843
103,21459,306,407,4448.895645,4457.191391,4453.043518
103,21460,303,406,330.4300699,330.2505674,330.3403187
103,21461,305,412,286.8390379,286.894311,286.8666744
103,21462,308,404,778.0737553,781.7795315,779.9266434
103,21467,306,407,131.9669752,131.9359846,131.9514799
103,21468,305,412,1736.570473,1734.956551,1735.763512
103,21472,306,407,923.9514103,924.2549953,924.1032028
103,21477,303,411,334.8780756,335.3543158,335.1161957
103,21478,302,408,450,450,450
103,21480,303,401,3605.073006,3594.986504,3600.029755
103,21484,305,412,1500.477787,1500.454678,1500.466232
103,21488,307,403,1201.688614,1203.493042,1202.590828
103,21490,306,407,324.1845312,324.0869341,324.1357327
103,21491,305,412,378.3443022,377.7960253,378.0701637
103,21492,306,407,491.2400932,491.2834816,491.2617874
103,21501,306,407,865.9291592,864.4927082,865.2109337
103,21502,302,408,809.0381775,808.4270706,808.7326241
103,21507,306,407,1811.874596,1812.006706,1811.940651
103,21523,306,407,4234.404892,4238.817154,4236.611023
103,21524,307,403,1993.253105,1993.785622,1993.519363
103,21527,306,407,2797.704842,2798.315056,2798.009949
103,21529,304,409,1240.760548,1240.794628,1240.777588
103,21532,304,409,1653.206692,1647.736073,1650.471382
103,21542,306,407,182.9785833,182.999095,182.9888391
103,21543,307,403,256.7878122,256.7737036,256.7807579
103,21545,306,407,0,0,0
103,21546,306,407,1138.379787,1139.262043,1138.820915
103,21549,307,403,2735.580925,2737.286812,2736.433868
103,21550,301,405,334.5772619,336.1685686,335.3729153
103,21555,303,410,707.8680534,707.6637917,707.7659225
103,21557,307,403,2756.228691,2756.887917,2756.558304
103,21562,306,407,3215.22641,3215.506775,3215.366592
103,21574,304,409,1564.287876,1564.183041,1564.235458
103,21576,302,408,3907.031097,3903.144989,3905.088043
103,21577,302,408,204.3463931,204.3334832,204.3399382
103,21583,305,412,297.7401114,297.7558947,297.748003
103,21585,302,408,-217.7793574,-217.8640866,-217.821722
103,21586,302,408,1969.372902,1973.647728,1971.510315
103,21589,306,407,1821.81551,1821.187954,1821.501732
103,21592,307,403,352.2695255,352.38801,352.3287678
103,21596,302,408,573.7725716,574.1848488,573.9787102
103,21597,302,408,313.3183441,312.4242249,312.8712845
103,21598,305,412,567.928299,567.6015244,567.7649117
103,21601,306,407,1904.133766,1896.365807,1900.249786
103,21606,302,408,2056.992851,2061.369576,2059.181213
103,21607,306,407,4209.581207,4213.498322,4211.539764
103,21617,303,401,783.9173813,784.4450455,784.1812134
103,21619,306,402,-2192.042503,-2224.028816,-2208.03566
103,21626,308,404,368.2831249,365.4687252,366.8759251
103,21630,308,404,3047.539307,3051.319794,3049.42955
103,21637,305,412,234.6866074,234.6869526,234.68678
103,21639,308,404,3246.583389,3253.661209,3250.122299
103,21644,303,401,1754.595684,1749.043461,1751.819572
103,21648,306,407,1101.415588,1101.395844,1101.405716
103,21650,303,401,559.2613544,556.7021618,557.9817581
103,21652,302,408,273.522913,273.0798702,273.3013916
103,21664,307,403,1430.573795,1432.947628,1431.760712
103,21667,307,403,2737.173103,2738.296104,2737.734604
103,21675,305,412,1029.805756,1031.61232,1030.709038
103,21681,302,408,1398.431458,1398.073364,1398.252411
103,21683,302,408,823.4166508,819.807188,821.6119194
103,21684,304,409,536.8397636,536.5279274,536.6838455
103,21687,306,407,4181.485413,4187.782166,4184.633789
103,21690,303,401,635.4118233,635.5235786,635.467701
103,21698,308,404,2533.326385,2528.020966,2530.673676
103,21703,305,412,620.7804146,621.4061699,621.0932922
103,21709,302,408,1082.062309,1051.196739,1066.629524
103,21713,305,412,1973.544289,1973.727135,1973.635712
103,21715,302,408,5636.599869,5624.527451,5630.56366
103,21716,307,403,62.10475945,62.10550761,62.10513353
103,21721,302,408,0,0,0
103,21727,306,407,4156.795593,4160.842651,4158.819122
103,21731,301,405,881.4178333,881.4516964,881.4347649
103,21737,307,403,0,0,0
103,21740,307,403,0,0,0
103,21743,307,403,1902.554939,1896.919701,1899.73732
103,21749,303,401,1998.243546,1964.453598,1981.348572
103,21751,306,402,12101.6275,12127.68463,12114.65607
103,21754,305,412,7487.098831,7479.518295,7483.308563
103,21755,307,403,2074.783062,2091.563068,2083.173065
103,21757,303,406,384.9061995,384.8428411,384.8745203
103,21760,302,408,364.3786793,364.7583981,364.5685387
103,21764,302,408,103.786288,103.7542193,103.7702537
103,21765,304,409,554.6040688,553.9362373,554.270153
103,21768,307,403,292.8799515,293.4836121,293.1817818
103,21772,307,403,329.095685,329.3462591,329.2209721
103,21775,302,408,1041.057068,1041.119217,1041.088142
103,21777,302,408,297.9814081,298.2123442,298.0968761
103,21779,307,403,1569.71151,1579.587311,1574.64941
103,21781,307,403,1843.074455,1848.982277,1846.028366
103,21785,305,412,2258.576118,2258.212364,2258.394241
103,21793,303,411,264.2498436,264.4400463,264.344945
103,21795,306,407,200.2909617,200.5614991,200.4262304
103,21796,305,412,1842.482193,1842.53093,1842.506561
103,21801,301,405,861.3419743,862.8844051,862.1131897
103,21807,303,410,193.4925203,194.3586082,193.9255643
103,21808,303,410,172.2920327,172.336864,172.3144484
103,21809,307,403,917.7642403,917.3278084,917.5460243
103,21814,306,407,497.5913944,497.028471,497.3099327
103,21819,306,402,4943.01062,4941.940857,4942.475739
103,21822,307,403,2831.912354,2832.325089,2832.118721
103,21823,302,408,2180.834793,2185.877701,2183.356247
103,21839,307,403,260.2989817,260.5079031,260.4034424
103,21845,302,408,588.0076618,588.6457043,588.326683
103,21855,302,408,425.6209002,425.6208601,425.6208801
103,21862,308,404,2960.929977,2963.55275,2962.241364
103,21865,306,407,259.5593147,259.357235,259.4582748
103,21867,301,405,1233.139992,1232.59304,1232.866516
103,21871,306,407,222.3574891,223.5385451,222.9480171
103,21873,303,401,400.2678642,400.2669563,400.2674103
103,21875,302,408,10692.91306,10709.26712,10701.09009
103,21878,305,412,273.9728241,274.0021629,273.9874935
103,21879,306,407,4204.359695,4209.10405,4206.731873
103,21881,306,407,216.9734468,221.8481359,219.4107914
103,21883,306,407,2215.733925,2213.447289,2214.590607
103,21887,302,408,227.3762751,227.4338198,227.4050474
103,21892,303,410,1074.339211,1073.450172,1073.894691
103,21895,308,404,638.3360462,635.4040737,636.87006
103,21898,306,407,400.2553339,400.1994925,400.2274132
103,21900,307,403,2834.432686,2835.207054,2834.81987
103,21902,308,404,1466.863678,1463.614838,1465.239258
103,21903,305,412,2063.374481,2063.047333,2063.210907
103,21911,306,407,361.0212097,360.9148445,360.9680271
103,21913,306,407,320.8571997,322.7933702,321.825285
103,21914,306,407,243.1140966,243.255971,243.1850338
103,21915,303,410,478.3689251,478.2444248,478.306675
103,21916,305,412,1858.682106,1858.762199,1858.722153
103,21923,307,403,1289.676319,1289.643215,1289.659767
103,21928,308,404,3021.222992,3023.788452,3022.505722
103,21940,303,401,305.0031528,304.7334805,304.8683167
103,21951,307,403,2755.838799,2756.433235,2756.136017
103,21953,307,403,2622.411789,2623.243576,2622.827682
103,21954,302,408,2116.76696,2120.732582,2118.749771
103,21959,305,412,300.0717344,300.0717745,300.0717545
103,21960,303,401,3077.161819,3077.190598,3077.176208
103,21961,308,404,1006.861652,1007.003704,1006.932678
103,21962,303,401,443.9405346,443.9232922,443.9319134
103,21964,303,410,404.0865583,406.8048792,405.4457188
103,21969,303,410,357.6026573,358.2416496,357.9221535
103,21974,306,407,904.5149784,904.6321697,904.5735741
103,21977,307,403,298.9895611,298.9899273,298.9897442
103,21978,307,403,4269.986526,4293.565109,4281.775818
103,21980,303,401,3441.263306,3450.818756,3446.041031
103,21982,305,412,231.3786869,231.3145275,231.3466072
103,21986,301,405,34.38868785,34.46443295,34.4265604
103,21994,303,401,228.0411544,228.0506215,228.0458879
103,21995,306,407,1107.060017,1106.722752,1106.891384
103,22004,303,401,2162.597008,2166.35685,2164.476929
103,22006,302,408,1233.099743,1233.682484,1233.391113
103,22007,302,408,1367.652283,1367.61795,1367.635117
103,22008,308,404,3072.828178,3077.071114,3074.949646
103,22015,304,409,390.609396,387.8999538,389.2546749
103,22021,307,403,941.2136574,944.454525,942.8340912
103,22027,306,402,276.126708,276.225873,276.1762905
103,22028,305,412,3736.574753,3736.680862,3736.627808
103,22030,307,403,1406.513954,1409.507393,1408.010674
103,22035,305,412,787.8507061,787.2164707,787.5335884
103,22040,304,409,521.9340591,521.9692154,521.9516373
103,22045,302,408,321.0318241,321.0398617,321.0358429
103,22046,305,412,786.0148869,786.0759106,786.0453987
103,22047,306,407,144.1720729,144.2861886,144.2291307
103,22050,308,404,850.447628,850.4687386,850.4581833
103,22052,302,408,75.01700902,75.02968287,75.02334595
103,22058,302,408,740.9953098,740.8731289,740.9342194
103,22059,305,412,608.8076458,608.3813801,608.5945129
103,22061,306,407,101.5027614,101.6197257,101.5612435
103,22066,307,403,588.6637859,589.4333668,589.0485764
103,22071,303,410,5933.742111,5933.749954,5933.746033
103,22075,307,403,2914.527695,2914.702423,2914.615059
103,22081,303,401,412.193512,413.0178604,412.6056862
103,22083,303,401,4957.940109,4876.088821,4917.014465
103,22084,302,408,845.3666325,845.8686047,845.6176186
105,20002,303,406,443.9069405,402.5775681,423.2422543
105,20003,301,405,2976.528534,2974.082886,2975.30571
105,20004,303,401,1831.415363,1830.921978,1831.168671
105,20006,307,403,1973.542217,1981.579853,1977.561035
105,20011,303,401,1941.928261,1941.41143,1941.669846
105,20014,307,403,39.79866219,37.22039032,38.50952625
105,20016,303,401,133.4765477,133.1589751,133.3177614
105,20018,306,407,286.6616602,287.2951918,286.978426
105,20024,306,402,-3227.022308,-3225.738922,-3226.380615
105,20025,302,408,848.9798965,849.428154,849.2040253
105,20030,307,403,234.0264168,233.9672718,233.9968443
105,20032,303,401,1534.97739,1540.605114,1537.791252
105,20038,307,403,694.2813549,693.7108555,693.9961052
105,20039,305,412,0,0,0
105,20041,302,408,574.6277828,574.4930439,574.5604134
105,20044,308,404,802.3098221,803.7529907,803.0314064
105,20046,303,401,163.174767,163.6949019,163.4348345
105,20047,308,404,5388.278168,5389.805939,5389.042053
105,20055,304,409,681.2623024,682.0763588,681.6693306
105,20056,302,408,167.0171618,166.963408,166.9902849
105,20058,303,401,3126.230087,3125.893097,3126.061592
105,20069,306,407,3246.193298,3251.503387,3248.848343
105,20073,302,408,942.3351536,942.6039257,942.4695396
105,20074,308,404,355.5740204,356.1132774,355.8436489
105,20084,302,408,971.389782,971.5721016,971.4809418
105,20085,301,405,2535.534142,2536.803658,2536.1689
105,20088,308,404,1677.683659,1680.641613,1679.162636
105,20089,307,403,4101.835388,4082.93512,4092.385254
105,20091,308,404,2149.974068,2154.675743,2152.324905
105,20093,306,407,1099.312737,1087.884605,1093.598671
105,20099,302,408,0,0,0
105,20107,306,407,209.7349987,209.3924179,209.5637083
105,20111,306,407,413.8006639,414.0179586,413.9093113
105,20113,308,404,237.378037,237.4081492,237.3930931
105,20118,305,412,210.4777584,210.6827583,210.5802584
105,20119,305,412,1028.752502,1028.825851,1028.789177
105,20121,306,407,268.3985071,268.2796736,268.3390903
105,20123,306,407,568.542738,568.3609486,568.4518433
105,20127,307,403,3180.715279,3175.399223,3178.057251
105,20134,305,412,1610.304958,1612.013462,1611.15921
105,20139,306,407,1700.357124,1700.344017,1700.350571
105,20142,306,407,640.9580441,640.1369648,640.5475044
105,20145,306,407,359.0976944,359.4570313,359.2773628
105,20146,306,402,512.6688061,513.9726582,513.3207321
105,20150,304,409,223.7942395,229.1228309,226.4585352
105,20152,305,412,3509.488815,3509.019791,3509.254303
105,20153,306,407,1525.83548,1527.00029,1526.417885
105,20156,305,412,150,150,150
105,20157,303,401,5148.387161,5145.501083,5146.944122
105,20158,302,408,270,270,270
105,20160,303,410,0,0,0
105,20161,302,408,450,450,450
105,20162,302,408,123.3897066,123.4108019,123.4002542
105,20163,302,408,387.0132627,387.0906839,387.0519733
105,20164,306,407,336.6720114,336.7170038,336.6945076
105,20165,305,412,2746.136131,2749.511299,2747.823715
105,20169,308,404,338.0310745,338.6208801,338.3259773
105,20173,303,401,915.556488,919.6867371,917.6216125
105,20175,304,409,364.4655647,364.6144638,364.5400143
105,20176,307,403,465.8087282,466.0705633,465.9396458
105,20178,307,403,531.3027267,532.0152206,531.6589737
105,20182,303,401,158.4476247,158.4917483,158.4696865
105,20192,308,404,5132.172913,5187.768494,5159.970703
105,20195,302,408,657.751461,656.8428078,657.2971344
105,20198,303,401,2192.435532,2191.942062,2192.188797
105,20206,305,412,2267.310303,2260.505249,2263.907776
105,20207,303,401,337.9426174,337.8914852,337.9170513
105,20213,305,412,1712.692863,1709.530037,1711.11145
105,20215,302,408,269.3136768,268.3650036,268.8393402
105,20218,302,408,1335.324047,1334.642765,1334.983406
105,20221,306,407,274.4316769,274.4423008,274.4369888
105,20224,307,403,371.2402668,370.8713779,371.0558224
105,20225,303,411,164.4029632,164.4043908,164.403677
105,20226,303,401,14535.41525,14537.465,14536.44012
105,20227,308,404,432.1444569,432.3258724,432.2351646
105,20230,306,407,252.6647177,252.5717936,252.6182556
105,20231,305,412,0,0,0
105,20234,306,407,502.1679993,501.8140488,501.991024
105,20235,303,411,242.6573858,242.7290621,242.693224
105,20238,302,408,915.5545826,916.36236,915.9584713
105,20239,306,407,1679.950119,1679.950089,1679.950104
105,20240,306,407,0,0,0
105,20247,306,407,284.7661085,284.77876,284.7724342
105,20248,306,402,831.6515446,832.0218563,831.8367004
105,20249,302,408,1534.126354,1535.705265,1534.91581
105,20252,306,407,418.7573929,419.5450478,419.1512203
105,20253,306,407,6163.739349,6169.968536,6166.853943
105,20254,303,401,2024.298195,2022.976738,2023.637466
105,20256,307,403,1,1,1
105,20259,306,407,324.5016308,324.5921497,324.5468903
105,20261,304,409,1045.200264,1045.084618,1045.142441
105,20268,306,407,1874.016243,1873.893608,1873.954926
105,20272,308,404,261.2293301,259.9878826,260.6086063
105,20273,303,401,2120.659889,2119.995476,2120.327682
105,20274,302,408,300.8828316,300.6541672,300.7684994
105,20278,305,412,1436.026905,1438.102962,1437.064934
105,20282,305,412,0,0,0
105,20283,306,407,892.9174352,933.7082744,913.3128548
105,20284,304,409,3387.788803,3387.932022,3387.860413
105,20291,306,407,1626.835236,1627.490479,1627.162857
105,20292,305,412,1998.274513,1999.388908,1998.831711
105,20294,308,404,1073.03875,1067.252693,1070.145721
105,20296,305,412,1006.549656,1004.645107,1005.597382
105,20297,306,407,767.2920132,767.3922825,767.3421478
105,20300,305,412,1956.537315,1956.699837,1956.618576
105,20304,302,408,236.5198345,236.4685707,236.4942026
105,20310,302,408,303.8784723,304.7934027,304.3359375
105,20311,307,403,231.2786007,231.2729073,231.275754
105,20313,305,412,1960.291496,1941.770729,1951.031113
105,20316,301,405,291.5352659,283.0701799,287.3027229
105,20319,302,408,2223.451599,2224.786774,2224.119186
105,20320,306,407,168.0609384,168.306869,168.1839037
105,20321,302,408,381.184866,381.3071613,381.2460136
105,20323,305,412,421.814312,422.5102959,422.1623039
105,20324,303,401,1888.92609,1888.262096,1888.594093
105,20325,308,404,542.9073048,542.9753017,542.9413033
105,20332,302,408,655.1550026,654.4393425,654.7971725
105,20336,303,401,191.7592654,190.5812039,191.1702347
105,20337,302,408,1685.722927,1684.136616,1684.929771
105,20341,308,404,1606.186153,1604.123753,1605.154953
105,20343,304,409,5163.102768,5162.738297,5162.920532
105,20344,308,404,1555.412777,1557.466938,1556.439857
105,20346,306,407,470.1099033,469.8131542,469.9615288
105,20347,308,404,0,0,0
105,20350,305,412,757.9826775,756.9800148,757.4813461
105,20353,306,407,1586.18338,1586.347519,1586.26545
105,20357,301,405,583.6101246,583.3622265,583.4861755
105,20359,305,412,2613.803062,2616.898994,2615.351028
105,20366,302,408,358.3711824,358.6979856,358.534584
105,20368,306,407,656.4706535,656.3358192,656.4032364
105,20377,303,410,180.1237264,180.43712,180.2804232
105,20384,307,403,604.3230267,604.2178135,604.2704201
105,20385,306,407,4096.869934,4100.790283,4098.830109
105,20387,305,412,254.0520916,254.2009678,254.1265297
105,20392,306,407,281.3674002,281.3629694,281.3651848
105,20396,305,412,409.6716099,409.1406269,409.4061184
105,20397,307,403,1991.382339,1997.973816,1994.678078
105,20398,303,401,1231.886143,1228.867565,1230.376854
105,20401,307,403,1678.766514,1685.130543,1681.948528
105,20403,306,407,1945.634743,1945.755638,1945.69519
105,20404,303,401,190.412734,190.733058,190.572896
105,20405,302,408,1182.666866,1195.574024,1189.120445
105,20407,305,412,112.1625495,112.1568704,112.1597099
105,20413,306,407,814.0713406,814.1732121,814.1222763
105,20414,308,404,571.6768284,573.2504253,572.4636269
105,20416,301,405,2607.722794,2612.926773,2610.324783
105,20418,307,403,770.9971828,771.0660915,771.0316372
105,20419,306,407,668.091711,667.9672108,668.0294609
105,20426,306,407,3537.56369,3538.106781,3537.835236
105,20427,302,408,220.0047383,219.8690143,219.9368763
105,20429,305,412,137.6477227,137.6539245,137.6508236
105,20433,305,412,152.5841827,152.5838833,152.584033
105,20438,304,409,676.2249088,676.094923,676.1599159
105,20439,302,408,697.5755749,693.3563938,695.4659843
105,20444,306,407,1461.860191,1462.051476,1461.955833
105,20445,303,401,3743.375443,3761.189377,3752.28241
105,20447,304,409,1466.595806,1468.319813,1467.457809
105,20449,306,407,1037.201126,1037.968399,1037.584763
105,20452,301,405,735.1333294,736.6108646,735.872097
105,20454,306,407,3667.006645,3686.490669,3676.748657
105,20456,304,409,1940.289032,1936.948669,1938.618851
105,20457,305,412,458.6150675,458.6708899,458.6429787
105,20461,303,406,1960.342033,1961.087715,1960.714874
105,20464,307,403,1422.200386,1420.727623,1421.464005
105,20469,306,407,1600.628735,1600.816349,1600.722542
105,20472,308,404,307.2924471,308.9625692,308.1275082
105,20473,306,407,51.1957314,51.14605641,51.17089391
105,20474,302,408,672.9591293,670.6558685,671.8074989
105,20476,307,403,757.2635689,755.5399666,756.4017677
105,20478,302,408,164.6307516,164.7246599,164.6777058
105,20480,307,403,818.1491814,818.9537849,818.5514832
105,20492,307,403,901.6353054,898.6506824,900.1429939
105,20494,304,409,583.4870911,584.1672134,583.8271523
105,20498,306,407,296.774744,296.9843349,296.8795395
105,20501,306,407,897.0555458,895.749897,896.4027214
105,20503,308,404,1592.343868,1594.552341,1593.448105
105,20504,307,403,322.3440409,322.3027372,322.3233891
105,20510,308,404,725.4416237,725.3064384,725.3740311
105,20512,308,404,1298.718782,1392.876905,1345.797844
105,20515,305,412,301.8371239,301.8447552,301.8409395
105,20522,305,412,848.1359444,848.4954109,848.3156776
105,20523,308,404,765.8588905,765.3014259,765.5801582
105,20525,301,405,686.2767811,686.8175106,686.5471458
105,20531,307,403,263.7385111,262.4646635,263.1015873
105,20533,305,412,1565.022049,1565.813217,1565.417633
105,20538,306,407,145.9754982,146.2398014,146.1076498
105,20540,303,401,291.4999285,291.5199575,291.509943
105,20545,305,412,4334.395981,4335.301895,4334.848938
105,20549,307,403,1914.70343,1921.835876,1918.269653
